proton12.5	3.665824	0.007565
proton17.5	3.532058	0.007413
proton22.5	3.017207	0.006849
proton27.5	2.523351	0.006256
proton32.5	2.050492	0.005635
proton37.5	1.651879	0.005060
proton42.5	1.327511	0.004531
proton47.5	1.061980	0.004057
proton52.5	0.855285	0.003638
proton57.5	0.685989	0.003262
proton62.5	0.554090	0.002929
proton67.5	0.444379	0.002625
proton72.5	0.356856	0.002350
proton77.5	0.283152	0.002093
proton82.5	0.223270	0.001857
proton87.5	0.175574	0.001649
neutron12.5	4.818770	0.008677
neutron17.5	4.457551	0.008317
neutron22.5	3.640246	0.007510
neutron27.5	2.920551	0.006723
neutron32.5	2.298465	0.005956
neutron37.5	1.792801	0.005266
neutron42.5	1.403558	0.004653
neutron47.5	1.090687	0.004107
neutron52.5	0.854188	0.003630
neutron57.5	0.665262	0.003208
neutron62.5	0.523910	0.002844
neutron67.5	0.409711	0.002518
neutron72.5	0.322664	0.002231
neutron77.5	0.251762	0.001973
neutron82.5	0.197004	0.001743
neutron87.5	0.153348	0.001541
