proton12.5	5.413945	0.009189
proton17.5	4.667332	0.008502
proton22.5	3.723215	0.007586
proton27.5	2.964738	0.006779
proton32.5	2.391902	0.006084
proton37.5	1.935004	0.005481
proton42.5	1.594043	0.004971
proton47.5	1.312372	0.004515
proton52.5	1.089989	0.004112
proton57.5	0.908867	0.003760
proton62.5	0.769008	0.003457
proton67.5	0.644547	0.003164
proton72.5	0.535484	0.002882
proton77.5	0.445832	0.002632
proton82.5	0.375590	0.002415
proton87.5	0.314594	0.002210
neutron12.5	7.396515	0.010727
neutron17.5	6.071058	0.009677
neutron22.5	4.594676	0.008401
neutron27.5	3.450848	0.007299
neutron32.5	2.639575	0.006372
neutron37.5	2.010743	0.005575
neutron42.5	1.564352	0.004910
neutron47.5	1.211043	0.004329
neutron52.5	0.950816	0.003830
neutron57.5	0.745160	0.003397
neutron62.5	0.594074	0.003030
neutron67.5	0.470343	0.002698
neutron72.5	0.373968	0.002404
neutron77.5	0.295004	0.002137
neutron82.5	0.233449	0.001899
neutron87.5	0.184223	0.001690
