SN112EK42.5 0.894868 0.00389525
SN112EK47.5 0.849156 0.004083
SN112EK52.5 0.807819 0.004283
SN112EK57.5 0.773298 0.004529
SN112EK62.5 0.745593 0.004821
SN112EK67.5 0.71834 0.00512175
SN112EK72.5 0.691539 0.00543125
SN112EK77.5 0.661691 0.0057375
SN112EK82.5 0.628795 0.0060405
SN124EK42.5 1.16726 0.00472775
SN124EK47.5 1.12679 0.005025
SN124EK52.5 1.08897 0.005345
SN124EK57.5 1.05038 0.0056675
SN124EK62.5 1.01103 0.0059925
SN124EK67.5 0.979155 0.0063805
SN124EK72.5 0.954774 0.0068315
SN124EK77.5 0.922047 0.007233
SN124EK82.5 0.880974 0.007585
SN124EK87.5 0.850201 0.0080555
DREK12.5 1.17209 0.00419912
DREK17.5 1.1954 0.00445773
DREK22.5 1.2185 0.00494216
DREK27.5 1.24006 0.00551643
DREK32.5 1.26008 0.00618054
DREK37.5 1.28185 0.00694084
DREK42.5 1.30539 0.00779733
DREK47.5 1.32772 0.0087456
DREK52.5 1.34885 0.00978564
DREK60.0 1.3571 0.0113842
DREK70.0 1.37237 0.0139674
DREK80.0 1.39755 0.017256
DREK87.5 1.40722 0.0200849
