SN112EK42.5      1.1201    0.005322
SN112EK47.5     1.09911   0.0058795
SN112EK52.5     1.07881   0.0064945
SN112EK57.5     1.05993   0.0071935
SN112EK62.5     1.04247   0.0079765
SN112EK67.5     1.02956   0.0088915
SN112EK72.5      1.0212   0.0099385
SN112EK77.5     1.00437   0.0110402
SN112EK82.5    0.979073   0.0121967
SN112EK87.5    0.964027   0.0136775
SN124EK42.5      1.4562    0.006651
SN124EK47.5     1.46135   0.0075105
SN124EK52.5     1.46926   0.0084815
SN124EK57.5     1.48806  0.00970525
SN124EK62.5     1.51775   0.0111818
SN124EK67.5     1.53481   0.0127347
SN124EK72.5     1.53923   0.0143643
SN124EK77.5     1.54971   0.0163475
SN124EK82.5     1.56625   0.0186845
SN124EK87.5     1.57163   0.0211625
DREK12.5     1.15677  0.00420114
DREK17.5      1.1736  0.00449624
DREK22.5     1.19608  0.00503756
DREK27.5     1.22057  0.00571322
DREK32.5     1.24705  0.00652323
DREK37.5     1.27367  0.00748288
DREK42.5     1.30045  0.00859216
DREK47.5     1.33003  0.00989531
DREK52.5     1.36239   0.0113923
DREK60.0     1.43057    0.014392
DREK70.0     1.49911   0.0191132
DREK80.0     1.57243   0.0256731
DREK87.5     1.63028   0.0319074
