proton12.5	3.817055	0.007719
proton17.5	3.683610	0.007570
proton22.5	3.143078	0.006990
proton27.5	2.626762	0.006383
proton32.5	2.134660	0.005749
proton37.5	1.724394	0.005171
proton42.5	1.395965	0.004648
proton47.5	1.125730	0.004178
proton52.5	0.913691	0.003761
proton57.5	0.737297	0.003381
proton62.5	0.596547	0.003038
proton67.5	0.479727	0.002727
proton72.5	0.386836	0.002446
proton77.5	0.310336	0.002193
proton82.5	0.250227	0.001968
proton87.5	0.201231	0.001767
neutron12.5	5.037907	0.008872
neutron17.5	4.609199	0.008453
neutron22.5	3.728566	0.007596
neutron27.5	2.966149	0.006774
neutron32.5	2.321945	0.005985
neutron37.5	1.805414	0.005285
neutron42.5	1.416555	0.004675
neutron47.5	1.107930	0.004142
neutron52.5	0.879539	0.003686
neutron57.5	0.694297	0.003279
neutron62.5	0.552203	0.002921
neutron67.5	0.437082	0.002602
neutron72.5	0.348933	0.002323
neutron77.5	0.276621	0.002070
neutron82.5	0.220144	0.001845
neutron87.5	0.174355	0.001644
