SN112EK42.5 0.975174 0.00435675
SN112EK47.5 0.933896 0.00461475
SN112EK52.5 0.895234 0.00488425
SN112EK57.5 0.856251 0.00515925
SN112EK62.5 0.816949 0.00543975
SN112EK67.5 0.786044 0.00579025
SN112EK72.5 0.763537 0.00621075
SN112EK77.5 0.738085 0.0066245
SN112EK82.5 0.709688 0.0070315
SN124EK42.5 1.28732 0.005368
SN124EK47.5 1.24895 0.005746
SN124EK52.5 1.21414 0.006166
SN124EK57.5 1.17945 0.006595
SN124EK62.5 1.14485 0.007033
SN124EK67.5 1.11478 0.00752325
SN124EK72.5 1.08921 0.00806575
SN124EK77.5 1.06297 0.00866425
SN124EK82.5 1.03604 0.00931875
SN124EK87.5 1.00763 0.0099665
DREK12.5 1.18793 0.00434693
DREK17.5 1.21024 0.0046039
DREK22.5 1.23212 0.00510221
DREK27.5 1.25656 0.00571844
DREK32.5 1.28355 0.00645259
DREK37.5 1.30491 0.00724653
DREK42.5 1.32062 0.00810025
DREK47.5 1.33794 0.00906791
DREK52.5 1.35684 0.0101495
DREK60.0 1.39026 0.0120663
DREK70.0 1.42256 0.014967
DREK80.0 1.4506 0.0185694
DREK87.5 1.46864 0.0217221
