# isospin diffusion, Ri(y) at 35MeV
# those number is extracted from the figure
RE35Y0.0 0.0520684 0.0262069
RE35Y0.2 0.195468 0.0193136
RE35Y0.4 0.314282 0.0222852
RE35Y0.6 0.134581 0.0252325
RE35Y0.8 0.375451 0.0287135
RE35Y1.0 0.397782 0.0313816
