SN112EK42.5     0.91119  0.00431025
SN112EK47.5     0.88122    0.004663
SN112EK52.5    0.856291    0.005055
SN112EK57.5    0.833289  0.00548875
SN112EK62.5    0.812215  0.00596425
SN112EK67.5    0.794936   0.0065025
SN112EK72.5     0.78145   0.0071035
SN112EK77.5    0.769859    0.007809
SN112EK82.5    0.760162    0.008619
SN112EK87.5    0.756105   0.0095785
SN124EK42.5     1.19443    0.005318
SN124EK47.5       1.176   0.0058535
SN124EK52.5     1.16572   0.0064625
SN124EK57.5     1.15501  0.00711675
SN124EK62.5     1.14389  0.00781625
SN124EK67.5     1.13481  0.00861075
SN124EK72.5     1.12776  0.00950025
SN124EK77.5     1.11925   0.0104895
SN124EK82.5     1.10928   0.0115785
SN124EK87.5     1.10517    0.012864
DREK12.5     1.15967  0.00380945
DREK17.5     1.18277  0.00425046
DREK22.5      1.2057  0.00490164
DREK27.5     1.23308  0.00567181
DREK32.5     1.26489  0.00656097
DREK37.5     1.29101  0.00752069
DREK42.5     1.31144  0.00855097
DREK47.5     1.33508  0.00973177
DREK52.5     1.36194   0.0110631
DREK60.0     1.39765   0.0133548
DREK70.0     1.43555   0.0169396
DREK80.0      1.4566     0.02131
DREK87.5     1.46167   0.0251411
