proton12.5	3.854449	0.007758
proton17.5	3.721367	0.007611
proton22.5	3.224008	0.007083
proton27.5	2.753707	0.006542
proton32.5	2.310465	0.005989
proton37.5	1.929004	0.005475
proton42.5	1.609324	0.004998
proton47.5	1.341921	0.004567
proton52.5	1.126796	0.004183
proton57.5	0.944222	0.003831
proton62.5	0.794199	0.003512
proton67.5	0.664281	0.003213
proton72.5	0.554469	0.002933
proton77.5	0.462672	0.002682
proton82.5	0.388891	0.002457
proton87.5	0.324887	0.002246
neutron12.5	5.323152	0.009119
neutron17.5	4.812371	0.008639
neutron22.5	3.903957	0.007774
neutron27.5	3.130942	0.006964
neutron32.5	2.493324	0.006207
neutron37.5	1.976309	0.005533
neutron42.5	1.579894	0.004942
neutron47.5	1.259453	0.004418
neutron52.5	1.014984	0.003963
neutron57.5	0.812914	0.003550
neutron62.5	0.653242	0.003178
neutron67.5	0.524007	0.002850
neutron72.5	0.425210	0.002566
neutron77.5	0.343062	0.002306
neutron82.5	0.277562	0.002073
neutron87.5	0.223660	0.001863
