RE50Y0.0 -0.006991 0.039665
RE50Y0.2 0.316487 0.0398466
RE50Y0.4 0.490553 0.0401412
RE50Y0.6 0.558146 0.039762
RE50Y0.8 0.652546 0.0333625
RE50Y1.0 0.673357 0.0375951
