SN112EK42.5    0.982761    0.004754
SN112EK47.5    0.951918  0.00517875
SN112EK52.5    0.930203  0.00566825
SN112EK57.5    0.914225    0.006244
SN112EK62.5    0.903985    0.006906
SN112EK67.5    0.888657    0.007587
SN112EK72.5     0.86824    0.008287
SN112EK77.5    0.859731  0.00922225
SN112EK82.5     0.86313   0.0103927
SN112EK87.5    0.854294   0.0115172
SN124EK42.5     1.28612   0.0059045
SN124EK47.5     1.27668    0.006582
SN124EK52.5     1.27668     0.00736
SN124EK57.5     1.27383  0.00821525
SN124EK62.5     1.26813  0.00914775
SN124EK67.5     1.26406    0.010192
SN124EK72.5      1.2616    0.011348
SN124EK77.5     1.26248    0.012693
SN124EK82.5     1.26669    0.014227
SN124EK87.5     1.27919   0.0161058
DREK12.5     1.15196  0.00391167
DREK17.5      1.1727  0.00431209
DREK22.5      1.1972  0.00495422
DREK27.5     1.22224  0.00571197
DREK32.5     1.24782  0.00658533
DREK37.5     1.27697   0.0076058
DREK42.5     1.30968  0.00877339
DREK47.5      1.3417   0.0100881
DREK52.5     1.37302   0.0115499
DREK60.0     1.39816   0.0139321
DREK70.0     1.43828   0.0179384
DREK80.0     1.46801   0.0228689
DREK87.5     1.49853    0.027762
