SN112EK42.5 1.04615 0.0049415
SN112EK47.5 1.00253 0.005293
SN112EK52.5 0.957806 0.005651
SN112EK57.5 0.913918 0.00601375
SN112EK62.5 0.870868 0.00638125
SN112EK67.5 0.833049 0.00681375
SN112EK72.5 0.800462 0.00731125
SN112EK77.5 0.770673 0.00785325
SN112EK82.5 0.743682 0.00843975
SN124EK42.5 1.37785 0.0061315
SN124EK47.5 1.34322 0.00666375
SN124EK52.5 1.3082 0.00722925
SN124EK57.5 1.27144 0.0078075
SN124EK62.5 1.23293 0.0083985
SN124EK67.5 1.1957 0.009054
SN124EK72.5 1.15975 0.009774
SN124EK77.5 1.12589 0.0105573
SN124EK82.5 1.09411 0.0114038
SN124EK87.5 1.0556 0.0122233
DREK12.5 1.18913 0.00448369
DREK17.5 1.204 0.00469956
DREK22.5 1.21938 0.00518201
DREK27.5 1.24223 0.00583281
DREK32.5 1.27254 0.00665195
DREK37.5 1.29769 0.00756897
DREK42.5 1.31768 0.00858385
DREK47.5 1.3407 0.00975991
DREK52.5 1.36674 0.0110971
DREK60.0 1.40436 0.0134124
DREK70.0 1.4425 0.0170696
DREK80.0 1.46634 0.0215218
DREK87.5 1.46836 0.0252877
