SN112EK42.5 1.05281 0.0123895
SN112EK47.5 1.02728 0.0114594
SN112EK52.5 1.00342 0.0152543
SN112EK57.5 0.983103 0.015259
SN112EK62.5 0.966342 0.0237067
SN112EK67.5 0.95178 0.024011
SN112EK72.5 0.939416 0.0283307
SN112EK77.5 0.929706 0.0284426
SN112EK82.5 0.922649 0.0313119
SN112EK87.5 0.914295 0.0418786
SN124EK42.5 1.36768 0.0183718
SN124EK47.5 1.36899 0.0159603
SN124EK52.5 1.37604 0.0247489
SN124EK57.5 1.3819 0.0248877
SN124EK62.5 1.38655 0.0361226
SN124EK67.5 1.39581 0.0360933
SN124EK72.5 1.40967 0.0456415
SN124EK77.5 1.42276 0.044905
SN124EK82.5 1.43509 0.0496677
SN124EK87.5 1.4451 0.067164
DREK12.5 1.15486 0.00758873
DREK17.5 1.17019 0.00700955
DREK22.5 1.18917 0.00901413
DREK27.5 1.21306 0.00831833
DREK32.5 1.24186 0.01099
DREK37.5 1.27051 0.0120864
DREK42.5 1.299 0.0182064
DREK47.5 1.33274 0.0179603
DREK52.5 1.37171 0.0303587
DREK60.0 1.42057 0.0358622
DREK70.0 1.48472 0.0475309
DREK80.0 1.54582 0.0668864
DREK87.5 1.58546 0.0869694
