RE35Y0.0 0.108946 0.0503751
RE35Y0.2 0.150073 0.0411572
RE35Y0.4 0.162073 0.0322906
RE35Y0.6 0.233883 0.0317059
RE35Y0.8 0.32018 0.0520223
RE35Y1.0 0.438725 0.0573481
