proton12.5	3.829090	0.007731
proton17.5	3.707601	0.007596
proton22.5	3.183304	0.007036
proton27.5	2.683059	0.006454
proton32.5	2.206863	0.005848
proton37.5	1.799082	0.005282
proton42.5	1.459715	0.004754
proton47.5	1.183082	0.004285
proton52.5	0.969183	0.003875
proton57.5	0.788007	0.003495
proton62.5	0.639555	0.003146
proton67.5	0.519082	0.002838
proton72.5	0.426590	0.002572
proton77.5	0.347246	0.002321
proton82.5	0.281051	0.002086
proton87.5	0.225973	0.001871
neutron12.5	5.094360	0.008922
neutron17.5	4.622238	0.008464
neutron22.5	3.722622	0.007589
neutron27.5	2.955129	0.006762
neutron32.5	2.319762	0.005982
neutron37.5	1.808941	0.005291
neutron42.5	1.422668	0.004685
neutron47.5	1.113918	0.004153
neutron52.5	0.882691	0.003692
neutron57.5	0.696992	0.003286
neutron62.5	0.556820	0.002934
neutron67.5	0.443253	0.002621
neutron72.5	0.356293	0.002348
neutron77.5	0.284359	0.002099
neutron82.5	0.227453	0.001875
neutron87.5	0.181067	0.001675
