SN112EK42.5     1.03535  0.00487675
SN112EK47.5     1.00127  0.00529075
SN112EK52.5    0.968412  0.00571625
SN112EK57.5    0.940722    0.006205
SN112EK62.5    0.918196    0.006757
SN112EK67.5    0.892358  0.00733075
SN112EK72.5    0.863206  0.00792625
SN112EK77.5    0.839878  0.00859975
SN112EK82.5    0.822371  0.00935125
SN112EK87.5    0.809099   0.0102763
SN124EK42.5     1.38174  0.00613025
SN124EK47.5     1.36576   0.0067905
SN124EK52.5     1.34877   0.0074975
SN124EK57.5     1.32989  0.00825275
SN124EK62.5     1.30912  0.00905625
SN124EK67.5     1.29329   0.0099575
SN124EK72.5     1.28239   0.0109565
SN124EK77.5     1.27326    0.012101
SN124EK82.5     1.26588    0.013391
SN124EK87.5     1.25541    0.014765
DREK12.5     1.16192  0.00371875
DREK17.5     1.18592  0.00416266
DREK22.5     1.21034  0.00482064
DREK27.5     1.23948  0.00560472
DREK32.5     1.27333  0.00651491
DREK37.5     1.30529   0.0075379
DREK42.5     1.33534  0.00867367
DREK47.5     1.36474  0.00994048
DREK52.5     1.39349   0.0113383
DREK60.0     1.41994   0.0136356
DREK70.0     1.46836   0.0175526
DREK80.0     1.52802   0.0226004
DREK87.5     1.55162   0.0268852
