proton12.5	3.654933	0.007555
proton17.5	3.516223	0.007397
proton22.5	3.017450	0.006851
proton27.5	2.543414	0.006284
proton32.5	2.094118	0.005698
proton37.5	1.712020	0.005154
proton42.5	1.397121	0.004652
proton47.5	1.137844	0.004202
proton52.5	0.934187	0.003805
proton57.5	0.766640	0.003450
proton62.5	0.635203	0.003139
proton67.5	0.522746	0.002848
proton72.5	0.429269	0.002580
proton77.5	0.351613	0.002337
proton82.5	0.289777	0.002120
proton87.5	0.236590	0.001916
neutron12.5	4.913336	0.008761
neutron17.5	4.551679	0.008406
neutron22.5	3.748476	0.007623
neutron27.5	3.028894	0.006847
neutron32.5	2.392933	0.006079
neutron37.5	1.873847	0.005385
neutron42.5	1.471637	0.004765
neutron47.5	1.147555	0.004214
neutron52.5	0.901601	0.003730
neutron57.5	0.704890	0.003303
neutron62.5	0.557422	0.002934
neutron67.5	0.437757	0.002603
neutron72.5	0.345898	0.002311
neutron77.5	0.272231	0.002053
neutron82.5	0.216754	0.001831
neutron87.5	0.170805	0.001626
