proton12.5	3.315308	0.007193
proton17.5	3.236164	0.007098
proton22.5	2.804867	0.006607
proton27.5	2.377156	0.006075
proton32.5	1.953031	0.005502
proton37.5	1.591246	0.004968
proton42.5	1.291801	0.004472
proton47.5	1.042555	0.004020
proton52.5	0.843507	0.003613
proton57.5	0.677254	0.003240
proton62.5	0.543793	0.002900
proton67.5	0.433872	0.002593
proton72.5	0.347488	0.002318
proton77.5	0.275961	0.002068
proton82.5	0.219289	0.001841
proton87.5	0.172633	0.001634
neutron12.5	4.329543	0.008225
neutron17.5	4.006871	0.007886
neutron22.5	3.291613	0.007143
neutron27.5	2.655406	0.006411
neutron32.5	2.098250	0.005692
neutron37.5	1.643078	0.005042
neutron42.5	1.289891	0.004461
neutron47.5	1.005754	0.003945
neutron52.5	0.790668	0.003493
neutron57.5	0.616496	0.003088
neutron62.5	0.483238	0.002730
neutron67.5	0.376148	0.002412
neutron72.5	0.295227	0.002134
neutron77.5	0.229953	0.001886
neutron82.5	0.180329	0.001668
neutron87.5	0.139961	0.001471
