SN112EK42.5    0.951936  0.00446175
SN112EK47.5      0.9112  0.00475775
SN112EK52.5    0.873209  0.00507125
SN112EK57.5    0.835398  0.00538625
SN112EK62.5    0.797767  0.00570275
SN112EK67.5    0.766731    0.006082
SN112EK72.5     0.74229    0.006524
SN112EK77.5    0.718514  0.00701825
SN112EK82.5    0.695401  0.00756475
SN112EK87.5    0.677201  0.00819425
SN124EK42.5     1.25331    0.005496
SN124EK47.5     1.21928  0.00594425
SN124EK52.5     1.18993  0.00643675
SN124EK57.5     1.15894  0.00694475
SN124EK62.5     1.12632  0.00746825
SN124EK67.5     1.09127   0.0079945
SN124EK72.5     1.05379   0.0085235
SN124EK77.5      1.0253  0.00916825
SN124EK82.5      1.0058  0.00992875
SN124EK87.5    0.981989   0.0107005
DREK12.5     1.16816  0.00396381
DREK17.5     1.19263   0.0043861
DREK22.5     1.21668  0.00501476
DREK27.5     1.24383  0.00575368
DREK32.5      1.2741  0.00660285
DREK37.5     1.29856  0.00751469
DREK42.5     1.31723   0.0084892
DREK47.5     1.33888  0.00960583
DREK52.5     1.36351   0.0108646
DREK60.0     1.40041   0.0130518
DREK70.0     1.42137   0.0161994
DREK80.0     1.43714   0.0201414
DREK87.5     1.44988   0.0236364
