SN112EK42.5 1.08709 0.0109973
SN112EK47.5 1.0522 0.0101718
SN112EK52.5 1.02017 0.0135403
SN112EK57.5 0.988341 0.0135444
SN112EK62.5 0.956724 0.021043
SN112EK67.5 0.929125 0.0213131
SN112EK72.5 0.905547 0.0251474
SN112EK77.5 0.881355 0.0252467
SN112EK82.5 0.856549 0.0277936
SN112EK87.5 0.833377 0.037173
SN124EK42.5 1.45329 0.0163075
SN124EK47.5 1.44007 0.014167
SN124EK52.5 1.42238 0.0219681
SN124EK57.5 1.40628 0.0220912
SN124EK62.5 1.39178 0.0320638
SN124EK67.5 1.37822 0.0320377
SN124EK72.5 1.36559 0.0405131
SN124EK77.5 1.34642 0.0398593
SN124EK82.5 1.32071 0.0440869
SN124EK87.5 1.29974 0.0596173
DREK12.5 1.16116 0.00673604
DREK17.5 1.18366 0.00622194
DREK22.5 1.21072 0.00800128
DREK27.5 1.23879 0.00738366
DREK32.5 1.26787 0.00975516
DREK37.5 1.30121 0.0107284
DREK42.5 1.33881 0.0161606
DREK47.5 1.37034 0.0159422
DREK52.5 1.39579 0.0269475
DREK60.0 1.44033 0.0318326
DREK70.0 1.49623 0.0421902
DREK80.0 1.53342 0.0593709
DREK87.5 1.55628 0.0771973
