SN112EK42.5 1.11595 0.005299
SN112EK47.5 1.0902 0.00582675
SN112EK52.5 1.06619 0.00642225
SN112EK57.5 1.0473 0.00712625
SN112EK62.5 1.03355 0.00793875
SN112EK67.5 1.02109 0.00885925
SN112EK72.5 1.00993 0.00988775
SN112EK77.5 0.996404 0.011049
SN112EK82.5 0.980506 0.012343
SN124EK42.5 1.45922 0.006676
SN124EK47.5 1.46632 0.007544
SN124EK52.5 1.47092 0.008514
SN124EK57.5 1.48271 0.00968975
SN124EK62.5 1.50169 0.0110712
SN124EK67.5 1.5164 0.0126113
SN124EK72.5 1.52685 0.0143097
SN124EK77.5 1.54273 0.016371
SN124EK82.5 1.56403 0.018795
SN124EK87.5 1.58399 0.0215975
DREK12.5 1.17322 0.00446191
DREK17.5 1.18344 0.00465603
DREK22.5 1.19642 0.00511498
DREK27.5 1.21433 0.00573216
DREK32.5 1.23716 0.00650757
DREK37.5 1.2685 0.00748191
DREK42.5 1.30834 0.0086552
DREK47.5 1.34557 0.010016
DREK52.5 1.38019 0.0115642
DREK60.0 1.43471 0.0144515
DREK70.0 1.49868 0.0192072
DREK80.0 1.57228 0.0258486
DREK87.5 1.64001 0.0324944
