RE35Y0.0 0.143739 0.102694
RE35Y0.2 0.187823 0.0864262
RE35Y0.4 0.205321 0.0835441
RE35Y0.6 0.295523 0.0989085
RE35Y0.8 0.483277 0.106667
RE35Y1.0 0.50689 0.117507
