SN112EK42.5 1.0706 0.0125037
SN112EK47.5 1.0528 0.0115651
SN112EK52.5 1.0377 0.0153949
SN112EK57.5 1.0259 0.0153997
SN112EK62.5 1.01738 0.0239253
SN112EK67.5 1.00896 0.0242324
SN112EK72.5 1.00061 0.0285919
SN112EK77.5 0.994957 0.0287048
SN112EK82.5 0.991985 0.0316006
SN112EK87.5 0.988054 0.0422647
SN124EK42.5 1.40618 0.0185412
SN124EK47.5 1.42121 0.0161075
SN124EK52.5 1.44277 0.0249771
SN124EK57.5 1.46546 0.0251171
SN124EK62.5 1.48928 0.0364556
SN124EK67.5 1.51222 0.036426
SN124EK72.5 1.53429 0.0460623
SN124EK77.5 1.55651 0.045319
SN124EK82.5 1.5789 0.0501256
SN124EK87.5 1.59926 0.0677832
DREK12.5 1.1487 0.0076587
DREK17.5 1.1673 0.00707417
DREK22.5 1.1907 0.00909724
DREK27.5 1.21801 0.00839502
DREK32.5 1.24924 0.0110914
DREK37.5 1.28111 0.0121979
DREK42.5 1.31363 0.0183742
DREK47.5 1.35061 0.0181258
DREK52.5 1.39205 0.0306386
DREK60.0 1.45001 0.0361928
DREK70.0 1.52546 0.0479691
DREK80.0 1.594 0.0675031
DREK87.5 1.64124 0.0877712
