proton12.5	4.438813	0.008327
proton17.5	3.984320	0.007861
proton22.5	3.240367	0.007084
proton27.5	2.616762	0.006370
proton32.5	2.113504	0.005719
proton37.5	1.705683	0.005145
proton42.5	1.393301	0.004646
proton47.5	1.133695	0.004195
proton52.5	0.926867	0.003789
proton57.5	0.758054	0.003431
proton62.5	0.627258	0.003119
proton67.5	0.516281	0.002831
proton72.5	0.425125	0.002567
proton77.5	0.348149	0.002324
proton82.5	0.285351	0.002103
proton87.5	0.232750	0.001900
neutron12.5	5.779648	0.009498
neutron17.5	5.018879	0.008812
neutron22.5	3.941543	0.007799
neutron27.5	3.065965	0.006886
neutron32.5	2.392144	0.006073
neutron37.5	1.855992	0.005359
neutron42.5	1.457508	0.004742
neutron47.5	1.138360	0.004197
neutron52.5	0.898547	0.003724
neutron57.5	0.708504	0.003314
neutron62.5	0.568231	0.002965
neutron67.5	0.452848	0.002649
neutron72.5	0.362355	0.002367
neutron77.5	0.288430	0.002114
neutron82.5	0.231070	0.001890
neutron87.5	0.183082	0.001683
