SN112EK42.5 0.905951 0.0130649
SN112EK47.5 0.851654 0.0120841
SN112EK52.5 0.802598 0.0160859
SN112EK57.5 0.754996 0.0160908
SN112EK62.5 0.70885 0.0249991
SN112EK67.5 0.666839 0.02532
SN112EK72.5 0.628964 0.0298751
SN112EK77.5 0.595342 0.0299931
SN112EK82.5 0.565974 0.0330189
SN112EK87.5 0.537201 0.0441615
SN124EK42.5 1.19048 0.0193733
SN124EK47.5 1.13024 0.0168304
SN124EK52.5 1.06857 0.0260981
SN124EK57.5 1.00791 0.0262444
SN124EK62.5 0.948235 0.0380918
SN124EK67.5 0.893696 0.0380608
SN124EK72.5 0.844287 0.0481296
SN124EK77.5 0.792257 0.0473529
SN124EK82.5 0.737606 0.0523752
SN124EK87.5 0.687931 0.0708254
DREK12.5 1.17861 0.00800242
DREK17.5 1.20348 0.00739167
DREK22.5 1.22842 0.00950553
DREK27.5 1.25174 0.0087718
DREK32.5 1.27344 0.0115891
DREK37.5 1.29452 0.0127453
DREK42.5 1.31498 0.0191989
DREK47.5 1.32895 0.0189393
DREK52.5 1.33644 0.0320136
DREK60.0 1.34722 0.0378172
DREK70.0 1.36144 0.050122
DREK80.0 1.3554 0.0705326
DREK87.5 1.33792 0.0917104
