SN112EK42.5     1.01457  0.00484475
SN112EK47.5    0.988623  0.00529775
SN112EK52.5    0.963032  0.00577325
SN112EK57.5    0.940687  0.00631125
SN112EK62.5    0.921586  0.00691175
SN112EK67.5    0.902419  0.00756125
SN112EK72.5    0.883185  0.00825975
SN112EK77.5    0.871063  0.00911725
SN112EK82.5    0.866052   0.0101338
SN112EK87.5    0.860437   0.0112565
SN124EK42.5     1.33486   0.0060355
SN124EK47.5     1.32885  0.00675225
SN124EK52.5     1.32872  0.00756275
SN124EK57.5     1.32697    0.008442
SN124EK62.5     1.32358     0.00939
SN124EK67.5     1.32801   0.0105203
SN124EK72.5     1.34026   0.0118327
SN124EK77.5     1.34916   0.0132733
SN124EK82.5      1.3547   0.0148418
SN124EK87.5     1.35715   0.0165865
DREK12.5     1.15946  0.00378925
DREK17.5     1.18017  0.00421006
DREK22.5     1.20066  0.00484974
DREK27.5     1.22903  0.00563715
DREK32.5     1.26525  0.00657229
DREK37.5     1.29428  0.00758655
DREK42.5     1.31611  0.00867994
DREK47.5     1.34483  0.00996697
DREK52.5     1.38044   0.0114476
DREK60.0     1.42381   0.0139732
DREK70.0     1.49531   0.0183087
DREK80.0     1.55661   0.0236839
DREK87.5     1.57734   0.0282659
