proton12.5	3.877020	0.007783
proton17.5	3.609239	0.007489
proton22.5	3.020371	0.006847
proton27.5	2.492012	0.006217
proton32.5	2.024160	0.005598
proton37.5	1.630637	0.005027
proton42.5	1.311441	0.004504
proton47.5	1.048926	0.004032
proton52.5	0.843090	0.003611
proton57.5	0.673297	0.003230
proton62.5	0.539547	0.002889
proton67.5	0.428895	0.002577
proton72.5	0.341340	0.002296
proton77.5	0.269246	0.002041
proton82.5	0.212614	0.001812
proton87.5	0.166383	0.001605
neutron12.5	4.965453	0.008807
neutron17.5	4.438121	0.008294
neutron22.5	3.570176	0.007431
neutron27.5	2.831902	0.006619
neutron32.5	2.223301	0.005857
neutron37.5	1.732398	0.005177
neutron42.5	1.359195	0.004579
neutron47.5	1.056863	0.004043
neutron52.5	0.825403	0.003567
neutron57.5	0.640711	0.003149
neutron62.5	0.502789	0.002785
neutron67.5	0.391516	0.002461
neutron72.5	0.306890	0.002176
neutron77.5	0.238543	0.001921
neutron82.5	0.186473	0.001695
neutron87.5	0.144649	0.001495
