proton12.5	4.109402	0.008013
proton17.5	3.794769	0.007677
proton22.5	3.150434	0.006991
proton27.5	2.578114	0.006322
proton32.5	2.077808	0.005670
proton37.5	1.663261	0.005077
proton42.5	1.334472	0.004543
proton47.5	1.064301	0.004061
proton52.5	0.852746	0.003631
proton57.5	0.678898	0.003243
proton62.5	0.542758	0.002896
proton67.5	0.432168	0.002588
proton72.5	0.347129	0.002317
proton77.5	0.276137	0.002068
proton82.5	0.219192	0.001840
proton87.5	0.172391	0.001633
neutron12.5	5.281969	0.009084
neutron17.5	4.763672	0.008594
neutron22.5	3.853516	0.007723
neutron27.5	3.073680	0.006897
neutron32.5	2.424164	0.006117
neutron37.5	1.893773	0.005412
neutron42.5	1.482508	0.004782
neutron47.5	1.152008	0.004221
neutron52.5	0.902273	0.003730
neutron57.5	0.701914	0.003295
neutron62.5	0.550930	0.002916
neutron67.5	0.430020	0.002580
neutron72.5	0.339184	0.002288
neutron77.5	0.265118	0.002025
neutron82.5	0.207821	0.001790
neutron87.5	0.161051	0.001577
