proton12.5	3.941051	0.007845
proton17.5	3.769309	0.007656
proton22.5	3.189394	0.007039
proton27.5	2.652054	0.006414
proton32.5	2.157289	0.005780
proton37.5	1.743633	0.005200
proton42.5	1.411086	0.004673
proton47.5	1.136653	0.004198
proton52.5	0.920332	0.003774
proton57.5	0.744402	0.003399
proton62.5	0.608864	0.003072
proton67.5	0.495309	0.002772
proton72.5	0.403738	0.002501
proton77.5	0.327301	0.002253
proton82.5	0.265996	0.002030
proton87.5	0.215070	0.001826
neutron12.5	5.266043	0.009071
neutron17.5	4.808512	0.008634
neutron22.5	3.888535	0.007757
neutron27.5	3.090895	0.006914
neutron32.5	2.415589	0.006103
neutron37.5	1.873570	0.005383
neutron42.5	1.464836	0.004753
neutron47.5	1.138157	0.004196
neutron52.5	0.893531	0.003713
neutron57.5	0.699367	0.003291
neutron62.5	0.555664	0.002930
neutron67.5	0.438406	0.002605
neutron72.5	0.347593	0.002317
neutron77.5	0.273664	0.002058
neutron82.5	0.216617	0.001829
neutron87.5	0.171254	0.001629
