proton12.5	3.982754	0.007886
proton17.5	3.821172	0.007710
proton22.5	3.256859	0.007115
proton27.5	2.725773	0.006504
proton32.5	2.227914	0.005875
proton37.5	1.814199	0.005306
proton42.5	1.484629	0.004796
proton47.5	1.212735	0.004339
proton52.5	0.998516	0.003934
proton57.5	0.816527	0.003559
proton62.5	0.666770	0.003214
proton67.5	0.544836	0.002909
proton72.5	0.450727	0.002644
proton77.5	0.371125	0.002400
proton82.5	0.306031	0.002178
proton87.5	0.250246	0.001970
neutron12.5	5.404992	0.009189
neutron17.5	4.897348	0.008712
neutron22.5	3.937105	0.007804
neutron27.5	3.115636	0.006942
neutron32.5	2.432942	0.006125
neutron37.5	1.890110	0.005408
neutron42.5	1.487140	0.004791
neutron47.5	1.163144	0.004243
neutron52.5	0.918121	0.003765
neutron57.5	0.720554	0.003340
neutron62.5	0.570446	0.002968
neutron67.5	0.450543	0.002642
neutron72.5	0.360848	0.002362
neutron77.5	0.287516	0.002111
neutron82.5	0.230547	0.001888
neutron87.5	0.183325	0.001685
