SN112EK42.5 0.961502 0.0044275
SN112EK47.5 0.907145 0.0046475
SN112EK52.5 0.852898 0.0048565
SN112EK57.5 0.806136 0.0051075
SN112EK62.5 0.766858 0.0054005
SN112EK67.5 0.725341 0.005671
SN112EK72.5 0.681585 0.005919
SN112EK77.5 0.645501 0.006241
SN112EK82.5 0.617088 0.006637
SN124EK42.5 1.25931 0.00541375
SN124EK47.5 1.20413 0.0057485
SN124EK52.5 1.15288 0.0061095
SN124EK57.5 1.10111 0.006457
SN124EK62.5 1.04882 0.006791
SN124EK67.5 0.998425 0.0071465
SN124EK72.5 0.949921 0.0075235
SN124EK77.5 0.903807 0.0079215
SN124EK82.5 0.860082 0.0083405
SN124EK87.5 0.822842 0.0088475
DREK12.5 1.20176 0.00443099
DREK17.5 1.21791 0.00466453
DREK22.5 1.23251 0.00514977
DREK27.5 1.25289 0.00577771
DREK32.5 1.27907 0.00654837
DREK37.5 1.29818 0.00738668
DREK42.5 1.31025 0.00829264
DREK47.5 1.32848 0.00935739
DREK52.5 1.35288 0.0105809
DREK60.0 1.36686 0.0124873
DREK70.0 1.3859 0.015578
DREK80.0 1.39675 0.0192888
DREK87.5 1.39076 0.0224554
