proton12.5	4.222555	0.008121
proton17.5	4.013571	0.007899
proton22.5	3.382429	0.007248
proton27.5	2.798297	0.006587
proton32.5	2.261172	0.005915
proton37.5	1.820570	0.005314
proton42.5	1.476492	0.004781
proton47.5	1.197266	0.004311
proton52.5	0.982891	0.003903
proton57.5	0.801906	0.003527
proton62.5	0.654313	0.003184
proton67.5	0.533129	0.002877
proton72.5	0.438356	0.002607
proton77.5	0.359039	0.002361
proton82.5	0.295180	0.002139
proton87.5	0.240898	0.001933
neutron12.5	5.764106	0.009490
neutron17.5	5.233113	0.009006
neutron22.5	4.212996	0.008073
neutron27.5	3.331937	0.007176
neutron32.5	2.589938	0.006318
neutron37.5	1.998508	0.005559
neutron42.5	1.557649	0.004900
neutron47.5	1.208883	0.004325
neutron52.5	0.952211	0.003834
neutron57.5	0.745410	0.003397
neutron62.5	0.588481	0.003014
neutron67.5	0.462000	0.002674
neutron72.5	0.365969	0.002378
neutron77.5	0.288511	0.002114
neutron82.5	0.229629	0.001884
neutron87.5	0.180695	0.001672
