proton12.5	4.022078	0.007924
proton17.5	3.904386	0.007798
proton22.5	3.415847	0.007293
proton27.5	2.944394	0.006766
proton32.5	2.490028	0.006220
proton37.5	2.097672	0.005710
proton42.5	1.767328	0.005239
proton47.5	1.487691	0.004809
proton52.5	1.258762	0.004422
proton57.5	1.058879	0.004056
proton62.5	0.888043	0.003713
proton67.5	0.744414	0.003402
proton72.5	0.627992	0.003123
proton77.5	0.527941	0.002865
proton82.5	0.444262	0.002627
proton87.5	0.372363	0.002406
neutron12.5	5.549902	0.009310
neutron17.5	4.931281	0.008743
neutron22.5	3.971281	0.007838
neutron27.5	3.167199	0.007004
neutron32.5	2.519035	0.006239
neutron37.5	1.994613	0.005559
neutron42.5	1.593934	0.004964
neutron47.5	1.270379	0.004438
neutron52.5	1.023949	0.003980
neutron57.5	0.822379	0.003571
neutron62.5	0.665668	0.003210
neutron67.5	0.537083	0.002886
neutron72.5	0.436621	0.002600
neutron77.5	0.351399	0.002333
neutron82.5	0.281414	0.002086
neutron87.5	0.225719	0.001871
