SN112EK42.5 1.13576 0.0129524
SN112EK47.5 1.11435 0.0119801
SN112EK52.5 1.09438 0.0159474
SN112EK57.5 1.07675 0.0159523
SN112EK62.5 1.06147 0.0247839
SN112EK67.5 1.0481 0.025102
SN112EK72.5 1.03666 0.029618
SN112EK77.5 1.02452 0.029735
SN112EK82.5 1.01168 0.0327347
SN112EK87.5 1.00082 0.0437814
SN124EK42.5 1.50936 0.0192066
SN124EK47.5 1.52412 0.0166855
SN124EK52.5 1.54111 0.0258734
SN124EK57.5 1.55807 0.0260185
SN124EK62.5 1.57499 0.037764
SN124EK67.5 1.58946 0.0377333
SN124EK72.5 1.60147 0.0477154
SN124EK77.5 1.61629 0.0469454
SN124EK82.5 1.63394 0.0519245
SN124EK87.5 1.64677 0.0702158
DREK12.5 1.15056 0.00793355
DREK17.5 1.17048 0.00732805
DREK22.5 1.19533 0.00942372
DREK27.5 1.22421 0.0086963
DREK32.5 1.25713 0.0114894
DREK37.5 1.29268 0.0126356
DREK42.5 1.33087 0.0190336
DREK47.5 1.37123 0.0187763
DREK52.5 1.41375 0.0317381
DREK60.0 1.47477 0.0374917
DREK70.0 1.54517 0.0496906
DREK80.0 1.61852 0.0699256
DREK87.5 1.67484 0.0909211
