SN112EK42.5 1.04023 0.0107878
SN112EK47.5 1.01155 0.00997796
SN112EK52.5 0.984562 0.0132822
SN112EK57.5 0.962558 0.0132863
SN112EK62.5 0.945534 0.0206419
SN112EK67.5 0.92785 0.0209069
SN112EK72.5 0.909506 0.0246681
SN112EK77.5 0.896339 0.0247656
SN112EK82.5 0.88835 0.0272639
SN112EK87.5 0.878476 0.0364645
SN124EK42.5 1.35452 0.0159967
SN124EK47.5 1.35117 0.013897
SN124EK52.5 1.35356 0.0215494
SN124EK57.5 1.35411 0.0216702
SN124EK62.5 1.35283 0.0314527
SN124EK67.5 1.3571 0.0314271
SN124EK72.5 1.36694 0.039741
SN124EK77.5 1.37392 0.0390997
SN124EK82.5 1.37803 0.0432466
SN124EK87.5 1.38129 0.0584811
DREK12.5 1.15637 0.00660766
DREK17.5 1.17346 0.00610336
DREK22.5 1.19424 0.00784879
DREK27.5 1.21841 0.00724294
DREK32.5 1.24599 0.00956924
DREK37.5 1.27392 0.0105239
DREK42.5 1.30222 0.0158526
DREK47.5 1.33587 0.0156384
DREK52.5 1.37487 0.0264339
DREK60.0 1.41759 0.0312259
DREK70.0 1.48138 0.0413861
DREK80.0 1.53997 0.0582394
DREK87.5 1.56991 0.075726
