proton12.5	3.551957	0.007446
proton17.5	3.444645	0.007323
proton22.5	2.979309	0.006808
proton27.5	2.531137	0.006270
proton32.5	2.100129	0.005708
proton37.5	1.732621	0.005187
proton42.5	1.428613	0.004706
proton47.5	1.171734	0.004265
proton52.5	0.961984	0.003862
proton57.5	0.789488	0.003502
proton62.5	0.654246	0.003186
proton67.5	0.538027	0.002890
proton72.5	0.440832	0.002614
proton77.5	0.359945	0.002364
proton82.5	0.295367	0.002139
proton87.5	0.241387	0.001935
neutron12.5	4.741449	0.008607
neutron17.5	4.318356	0.008183
neutron22.5	3.503535	0.007365
neutron27.5	2.804519	0.006589
neutron32.5	2.221309	0.005857
neutron37.5	1.742707	0.005193
neutron42.5	1.368715	0.004595
neutron47.5	1.074168	0.004079
neutron52.5	0.859067	0.003644
neutron57.5	0.683192	0.003254
neutron62.5	0.546543	0.002907
neutron67.5	0.434532	0.002595
neutron72.5	0.347156	0.002317
neutron77.5	0.275711	0.002067
neutron82.5	0.220196	0.001845
neutron87.5	0.175340	0.001649
