SN112EK42.5     1.02013    0.004927
SN112EK47.5    0.983513  0.00531775
SN112EK52.5    0.948347  0.00572725
SN112EK57.5    0.915851  0.00618925
SN112EK62.5    0.886026  0.00670375
SN112EK67.5    0.855744  0.00724575
SN112EK72.5    0.825006  0.00781525
SN112EK77.5    0.797743  0.00845625
SN112EK82.5    0.773954  0.00916875
SN112EK87.5    0.756995   0.0100567
SN124EK42.5     1.33672    0.006082
SN124EK47.5     1.31012    0.006662
SN124EK52.5     1.28589    0.007302
SN124EK57.5     1.26325   0.0080075
SN124EK62.5      1.2422   0.0087785
SN124EK67.5     1.22478   0.0096655
SN124EK72.5       1.211   0.0106685
SN124EK77.5     1.19378    0.011721
SN124EK82.5     1.17312    0.012823
SN124EK87.5     1.15651   0.0141078
DREK12.5     1.18212  0.00448011
DREK17.5     1.19718  0.00471322
DREK22.5     1.21749  0.00524072
DREK27.5     1.24105  0.00591772
DREK32.5     1.26785  0.00674423
DREK37.5     1.29113  0.00768163
DREK42.5      1.3109  0.00872994
DREK47.5     1.33272  0.00993152
DREK52.5     1.35659   0.0112864
DREK60.0     1.37987   0.0128323
DREK70.0     1.40256   0.0145692
DREK80.0     1.43224    0.016651
DREK87.5     1.46889   0.0190776
