proton12.5	4.915766	0.008760
proton17.5	4.324199	0.008188
proton22.5	3.492942	0.007352
proton27.5	2.819876	0.006614
proton32.5	2.305000	0.005975
proton37.5	1.882110	0.005405
proton42.5	1.551203	0.004904
proton47.5	1.279265	0.004458
proton52.5	1.066296	0.004068
proton57.5	0.887996	0.003715
proton62.5	0.744363	0.003400
proton67.5	0.621192	0.003107
proton72.5	0.518481	0.002837
proton77.5	0.432172	0.002592
proton82.5	0.362266	0.002371
proton87.5	0.301750	0.002164
neutron12.5	6.604629	0.010144
neutron17.5	5.536328	0.009247
neutron22.5	4.248765	0.008086
neutron27.5	3.238328	0.007074
neutron32.5	2.505015	0.006211
neutron37.5	1.926000	0.005457
neutron42.5	1.501281	0.004811
neutron47.5	1.164977	0.004246
neutron52.5	0.917086	0.003762
neutron57.5	0.719879	0.003339
neutron62.5	0.573356	0.002976
neutron67.5	0.453754	0.002651
neutron72.5	0.361074	0.002362
neutron77.5	0.285504	0.002103
neutron82.5	0.227043	0.001873
neutron87.5	0.180149	0.001671
