proton12.5	5.260504	0.009061
proton17.5	4.577328	0.008419
proton22.5	3.632078	0.007490
proton27.5	2.869105	0.006666
proton32.5	2.288410	0.005947
proton37.5	1.818735	0.005308
proton42.5	1.460078	0.004752
proton47.5	1.173558	0.004267
proton52.5	0.959175	0.003855
proton57.5	0.781589	0.003483
proton62.5	0.640800	0.003151
proton67.5	0.523570	0.002850
proton72.5	0.429898	0.002581
proton77.5	0.351617	0.002336
proton82.5	0.288726	0.002115
proton87.5	0.236418	0.001916
neutron12.5	6.888472	0.010365
neutron17.5	5.861000	0.009517
neutron22.5	4.526844	0.008349
neutron27.5	3.464008	0.007315
neutron32.5	2.672492	0.006415
neutron37.5	2.048191	0.005626
neutron42.5	1.591105	0.004952
neutron47.5	1.232965	0.004368
neutron52.5	0.973769	0.003877
neutron57.5	0.764199	0.003439
neutron62.5	0.604254	0.003054
neutron67.5	0.475230	0.002713
neutron72.5	0.377129	0.002413
neutron77.5	0.297031	0.002144
neutron82.5	0.234938	0.001905
neutron87.5	0.185121	0.001693
