proton12.5	4.580433	0.008459
proton17.5	4.102363	0.007975
proton22.5	3.311340	0.007158
proton27.5	2.649246	0.006406
proton32.5	2.116082	0.005719
proton37.5	1.683785	0.005109
proton42.5	1.352356	0.004573
proton47.5	1.084551	0.004101
proton52.5	0.880371	0.003692
proton57.5	0.710828	0.003320
proton62.5	0.575922	0.002986
proton67.5	0.465031	0.002686
proton72.5	0.378157	0.002420
proton77.5	0.305766	0.002177
proton82.5	0.247859	0.001959
proton87.5	0.199019	0.001756
neutron12.5	5.904035	0.009601
neutron17.5	5.149926	0.008926
neutron22.5	4.037058	0.007892
neutron27.5	3.128242	0.006953
neutron32.5	2.423477	0.006110
neutron37.5	1.866473	0.005373
neutron42.5	1.457230	0.004740
neutron47.5	1.132238	0.004186
neutron52.5	0.891496	0.003709
neutron57.5	0.699461	0.003291
neutron62.5	0.556133	0.002931
neutron67.5	0.439008	0.002607
neutron72.5	0.348086	0.002319
neutron77.5	0.274707	0.002063
neutron82.5	0.218871	0.001839
neutron87.5	0.172293	0.001632
