proton12.5	4.405930	0.008297
proton17.5	4.004325	0.007881
proton22.5	3.258036	0.007103
proton27.5	2.623348	0.006376
proton32.5	2.100262	0.005699
proton37.5	1.670473	0.005087
proton42.5	1.333980	0.004541
proton47.5	1.061211	0.004056
proton52.5	0.852164	0.003631
proton57.5	0.681442	0.003250
proton62.5	0.549043	0.002915
proton67.5	0.439145	0.002609
proton72.5	0.351746	0.002332
proton77.5	0.279922	0.002083
proton82.5	0.223672	0.001860
proton87.5	0.177824	0.001660
neutron12.5	5.645375	0.009390
neutron17.5	5.011281	0.008809
neutron22.5	3.981375	0.007843
neutron27.5	3.123606	0.006951
neutron32.5	2.437972	0.006131
neutron37.5	1.888250	0.005404
neutron42.5	1.474437	0.004768
neutron47.5	1.144805	0.004208
neutron52.5	0.899351	0.003725
neutron57.5	0.703242	0.003299
neutron62.5	0.556477	0.002931
neutron67.5	0.436590	0.002599
neutron72.5	0.343582	0.002302
neutron77.5	0.268414	0.002038
neutron82.5	0.211086	0.001805
neutron87.5	0.164563	0.001595
