proton12.5	5.627687	0.009372
proton17.5	4.882488	0.008691
proton22.5	3.834402	0.007692
proton27.5	2.989996	0.006801
proton32.5	2.349269	0.006020
proton37.5	1.840562	0.005338
proton42.5	1.463875	0.004756
proton47.5	1.164480	0.004249
proton52.5	0.942379	0.003819
proton57.5	0.760223	0.003434
proton62.5	0.618011	0.003093
proton67.5	0.499211	0.002782
proton72.5	0.403820	0.002500
proton77.5	0.325774	0.002248
proton82.5	0.265070	0.002026
proton87.5	0.214528	0.001824
neutron12.5	7.281086	0.010655
neutron17.5	6.164988	0.009756
neutron22.5	4.716496	0.008517
neutron27.5	3.572551	0.007427
neutron32.5	2.733152	0.006483
neutron37.5	2.080453	0.005671
neutron42.5	1.614453	0.004987
neutron47.5	1.246402	0.004391
neutron52.5	0.976301	0.003881
neutron57.5	0.762137	0.003435
neutron62.5	0.603910	0.003054
neutron67.5	0.476090	0.002716
neutron72.5	0.378676	0.002419
neutron77.5	0.299082	0.002152
neutron82.5	0.237309	0.001915
neutron87.5	0.186996	0.001702
