SN112EK42.5     1.07819  0.00519425
SN112EK47.5     1.05307  0.00572025
SN112EK52.5     1.03124  0.00631075
SN112EK57.5     1.01263   0.0069835
SN112EK62.5    0.997227   0.0077385
SN112EK67.5    0.981333  0.00857575
SN112EK72.5    0.964944  0.00949525
SN112EK77.5     0.95357   0.0106043
SN112EK82.5     0.94721   0.0119028
SN112EK87.5    0.938778   0.0133615
SN124EK42.5     1.39879  0.00646625
SN124EK47.5     1.40703   0.0073445
SN124EK52.5     1.42574   0.0083855
SN124EK57.5     1.43982   0.0095255
SN124EK62.5     1.44928   0.0107645
SN124EK67.5       1.463    0.012252
SN124EK72.5     1.48101    0.013988
SN124EK77.5     1.49688    0.015934
SN124EK82.5     1.51063     0.01809
SN124EK87.5     1.51975    0.020543
DREK12.5       1.154  0.00410016
DREK17.5     1.16956  0.00442126
DREK22.5     1.18982  0.00499115
DREK27.5     1.21272  0.00569642
DREK32.5     1.23826  0.00653707
DREK37.5     1.26668   0.0075364
DREK42.5     1.29798   0.0086944
DREK47.5     1.33685   0.0101086
DREK52.5     1.38329   0.0117789
DREK60.0     1.43795   0.0146377
DREK70.0     1.51338   0.0195521
DREK80.0     1.58242   0.0259616
DREK87.5     1.61906   0.0318398
