SN112EK42.5      1.0167   0.0048465
SN112EK47.5    0.978069    0.005213
SN112EK52.5    0.939554    0.005591
SN112EK57.5     0.90499  0.00601475
SN112EK62.5    0.874379  0.00648425
SN112EK67.5     0.84666  0.00700475
SN112EK72.5    0.821832  0.00757625
SN112EK77.5    0.792159    0.008136
SN112EK82.5    0.757639    0.008684
SN112EK87.5    0.730979  0.00938225
SN124EK42.5     1.34955   0.0060695
SN124EK47.5      1.3214   0.0066295
SN124EK52.5     1.28837   0.0072005
SN124EK57.5     1.25687   0.0078175
SN124EK62.5     1.22689   0.0084805
SN124EK67.5     1.19717    0.009186
SN124EK72.5     1.16769    0.009934
SN124EK77.5     1.14287   0.0108122
SN124EK82.5     1.12271   0.0118207
SN124EK87.5      1.1083    0.012994
DREK12.5     1.18481  0.00442596
DREK17.5     1.20177  0.00467096
DREK22.5     1.22601   0.0052168
DREK27.5     1.25062  0.00589478
DREK32.5     1.27561  0.00670491
DREK37.5     1.30145  0.00765263
DREK42.5     1.32815  0.00873795
DREK47.5     1.35162  0.00993436
DREK52.5     1.37188   0.0112419
DREK60.0     1.38918    0.012688
DREK70.0     1.40353   0.0142727
DREK80.0     1.41414   0.0159999
DREK87.5     1.42099   0.0178696
