proton12.5	3.435316	0.007321
proton17.5	3.375750	0.007252
proton22.5	2.980000	0.006813
proton27.5	2.581996	0.006336
proton32.5	2.181738	0.005821
proton37.5	1.837183	0.005344
proton42.5	1.548332	0.004904
proton47.5	1.298430	0.004492
proton52.5	1.087476	0.004109
proton57.5	0.907660	0.003756
proton62.5	0.758981	0.003433
proton67.5	0.632582	0.003135
proton72.5	0.528465	0.002864
proton77.5	0.439125	0.002611
proton82.5	0.364562	0.002378
proton87.5	0.301195	0.002162
neutron12.5	4.711188	0.008580
neutron17.5	4.303562	0.008171
neutron22.5	3.515843	0.007380
neutron27.5	2.833242	0.006624
neutron32.5	2.255758	0.005904
neutron37.5	1.785372	0.005259
neutron42.5	1.422082	0.004687
neutron47.5	1.130309	0.004185
neutron52.5	0.910051	0.003752
neutron57.5	0.729598	0.003363
neutron62.5	0.588949	0.003019
neutron67.5	0.472391	0.002706
neutron72.5	0.379922	0.002424
neutron77.5	0.304078	0.002171
neutron82.5	0.244860	0.001946
neutron87.5	0.195285	0.001739
