proton12.5	3.627926	0.007524
proton17.5	3.537367	0.007421
proton22.5	3.066352	0.006908
proton27.5	2.613172	0.006372
proton32.5	2.177828	0.005813
proton37.5	1.798383	0.005283
proton42.5	1.474836	0.004781
proton47.5	1.204797	0.004325
proton52.5	0.988266	0.003914
proton57.5	0.804578	0.003533
proton62.5	0.653735	0.003181
proton67.5	0.530145	0.002868
proton72.5	0.433809	0.002593
proton77.5	0.352672	0.002339
proton82.5	0.286735	0.002107
proton87.5	0.231055	0.001892
neutron12.5	4.823969	0.008682
neutron17.5	4.368758	0.008229
neutron22.5	3.516180	0.007375
neutron27.5	2.790973	0.006571
neutron32.5	2.193137	0.005817
neutron37.5	1.715293	0.005153
neutron42.5	1.357442	0.004578
neutron47.5	1.067063	0.004064
neutron52.5	0.844156	0.003611
neutron57.5	0.666992	0.003216
neutron62.5	0.535570	0.002878
neutron67.5	0.426242	0.002570
neutron72.5	0.339008	0.002289
neutron77.5	0.269286	0.002043
neutron82.5	0.217075	0.001832
neutron87.5	0.173410	0.001638
