SN112EK42.5 1.01039 0.0125886
SN112EK47.5 0.963953 0.0116437
SN112EK52.5 0.92092 0.0154995
SN112EK57.5 0.87947 0.0155043
SN112EK62.5 0.839605 0.0240879
SN112EK67.5 0.802701 0.0243971
SN112EK72.5 0.768759 0.0287862
SN112EK77.5 0.737309 0.0288999
SN112EK82.5 0.708351 0.0318153
SN112EK87.5 0.67964 0.0425519
SN124EK42.5 1.35111 0.0186672
SN124EK47.5 1.31349 0.0162169
SN124EK52.5 1.2701 0.0251468
SN124EK57.5 1.23012 0.0252878
SN124EK62.5 1.19352 0.0367034
SN124EK67.5 1.15537 0.0366735
SN124EK72.5 1.11565 0.0463753
SN124EK77.5 1.07102 0.0456269
SN124EK82.5 1.02148 0.0504662
SN124EK87.5 0.979372 0.0682438
DREK12.5 1.17164 0.00771074
DREK17.5 1.19815 0.00712224
DREK22.5 1.22722 0.00915906
DREK27.5 1.25365 0.00845207
DREK32.5 1.27743 0.0111667
DREK37.5 1.30543 0.0122807
DREK42.5 1.33765 0.0184991
DREK47.5 1.36201 0.018249
DREK52.5 1.3785 0.0308468
DREK60.0 1.40856 0.0364387
DREK70.0 1.44186 0.0482951
DREK80.0 1.44568 0.0679618
DREK87.5 1.44192 0.0883676
