proton12.5	4.582695	0.008462
proton17.5	4.123274	0.007996
proton22.5	3.336633	0.007187
proton27.5	2.676133	0.006439
proton32.5	2.141774	0.005755
proton37.5	1.709223	0.005148
proton42.5	1.378480	0.004619
proton47.5	1.106949	0.004143
proton52.5	0.894629	0.003721
proton57.5	0.718657	0.003338
proton62.5	0.579031	0.002993
proton67.5	0.465395	0.002687
proton72.5	0.377746	0.002418
proton77.5	0.302719	0.002165
proton82.5	0.240312	0.001927
proton87.5	0.190781	0.001720
neutron12.5	5.876266	0.009576
neutron17.5	5.055981	0.008838
neutron22.5	3.905504	0.007756
neutron27.5	2.986368	0.006792
neutron32.5	2.298570	0.005948
neutron37.5	1.757992	0.005213
neutron42.5	1.364633	0.004585
neutron47.5	1.057184	0.004045
neutron52.5	0.835645	0.003592
neutron57.5	0.658086	0.003192
neutron62.5	0.524508	0.002847
neutron67.5	0.414918	0.002535
neutron72.5	0.329317	0.002255
neutron77.5	0.260098	0.002007
neutron82.5	0.207262	0.001790
neutron87.5	0.163563	0.001591
