SN112EK42.5    0.974294  0.00431125
SN112EK47.5    0.933637  0.00458125
SN112EK52.5    0.894388  0.00485775
SN112EK57.5    0.860395   0.0051675
SN112EK62.5    0.831656   0.0055105
SN112EK67.5    0.799435  0.00583775
SN112EK72.5    0.763731  0.00614925
SN112EK77.5    0.735737   0.0065485
SN112EK82.5    0.715454   0.0070355
SN112EK87.5    0.693617   0.0075315
SN124EK42.5     1.28618   0.0053325
SN124EK47.5     1.25503  0.00574925
SN124EK52.5     1.22564  0.00619175
SN124EK57.5     1.19842  0.00666675
SN124EK62.5     1.17335  0.00717425
SN124EK67.5     1.14086  0.00765775
SN124EK72.5     1.10093  0.00811725
SN124EK77.5     1.06422   0.0086255
SN124EK82.5     1.03073   0.0091825
SN124EK87.5    0.995296    0.009751
DREK12.5     1.17019  0.00371315
DREK17.5     1.19701  0.00417255
DREK22.5     1.22416  0.00480892
DREK27.5     1.25016  0.00551393
DREK32.5     1.27499  0.00628756
DREK37.5     1.29855  0.00712961
DREK42.5     1.32084  0.00804006
DREK47.5     1.34506  0.00906698
DREK52.5     1.37123   0.0102104
DREK60.0     1.40233   0.0121013
DREK70.0     1.43479   0.0150065
DREK80.0     1.44344   0.0182971
DREK87.5     1.43479   0.0210345
