RE50Y0.0       0.142073      0.0302154
RE50Y0.2       0.447782      0.0305994
RE50Y0.4       0.599522      0.0286519
RE50Y0.6       0.664204      0.0287259
RE50Y0.8       0.757967      0.0249806
RE50Y1.0       0.776892      0.0223747
