SN112EK42.5     1.00357    0.004731
SN112EK47.5    0.968534   0.0051215
SN112EK52.5    0.940756   0.0055645
SN112EK57.5    0.912843  0.00603025
SN112EK62.5    0.884795  0.00651875
SN112EK67.5    0.855296    0.007013
SN112EK72.5    0.824348    0.007513
SN112EK77.5    0.797902   0.0081085
SN112EK82.5    0.775961   0.0087995
SN112EK87.5    0.759125  0.00963425
SN124EK42.5     1.32979    0.005913
SN124EK47.5     1.31062    0.006525
SN124EK52.5     1.30257    0.007239
SN124EK57.5     1.27997    0.007912
SN124EK62.5     1.24281    0.008544
SN124EK67.5     1.21479  0.00927275
SN124EK72.5     1.19589   0.0100982
SN124EK77.5     1.17985   0.0110802
SN124EK82.5     1.16667   0.0122188
SN124EK87.5     1.15236   0.0134423
DREK12.5      1.1902  0.00433582
DREK17.5     1.20653   0.0045829
DREK22.5     1.22567  0.00510975
DREK27.5     1.24864  0.00578538
DREK32.5     1.27544  0.00660978
DREK37.5     1.30117  0.00755729
DREK42.5     1.32583   0.0086279
DREK47.5     1.35387  0.00986878
DREK52.5     1.38529   0.0112799
DREK60.0     1.40223   0.0127204
DREK70.0     1.40469   0.0141903
DREK80.0     1.42114   0.0159834
DREK87.5     1.45157   0.0180997
