SN112EK42.5 0.995398 0.0046785
SN112EK47.5 0.965939 0.0050755
SN112EK52.5 0.935312 0.0054865
SN112EK57.5 0.907406 0.005944
SN112EK62.5 0.882219 0.006448
SN112EK67.5 0.864338 0.0070485
SN112EK72.5 0.853761 0.0077455
SN112EK77.5 0.841619 0.00848975
SN112EK82.5 0.827911 0.00928125
SN124EK42.5 1.3184 0.0058495
SN124EK47.5 1.30532 0.00647675
SN124EK52.5 1.29603 0.00718025
SN124EK57.5 1.28474 0.0079225
SN124EK62.5 1.27145 0.0087035
SN124EK67.5 1.26863 0.00966775
SN124EK72.5 1.27628 0.0108153
SN124EK77.5 1.26773 0.0119267
SN124EK82.5 1.24299 0.0130022
SN124EK87.5 1.23522 0.0144178
DREK12.5 1.17838 0.00430999
DREK17.5 1.19587 0.00455398
DREK22.5 1.21753 0.00507958
DREK27.5 1.24495 0.00576814
DREK32.5 1.27815 0.00661966
DREK37.5 1.30481 0.00755978
DREK42.5 1.32493 0.00858848
DREK47.5 1.35216 0.00981091
DREK52.5 1.38651 0.011227
DREK60.0 1.42905 0.0136311
DREK70.0 1.48157 0.0175037
DREK80.0 1.50377 0.0219233
DREK87.5 1.52376 0.0261486
