SN112EK42.5 1.10605 0.011762
SN112EK47.5 1.07846 0.0108791
SN112EK52.5 1.05317 0.0144818
SN112EK57.5 1.03014 0.0144862
SN112EK62.5 1.00939 0.0225062
SN112EK67.5 0.989478 0.0227951
SN112EK72.5 0.970412 0.0268959
SN112EK77.5 0.95252 0.0270022
SN112EK82.5 0.935803 0.0297262
SN112EK87.5 0.92096 0.0397577
SN124EK42.5 1.47835 0.0174414
SN124EK47.5 1.48101 0.0151521
SN124EK52.5 1.48413 0.0234956
SN124EK57.5 1.48689 0.0236273
SN124EK62.5 1.48929 0.0342933
SN124EK67.5 1.49166 0.0342654
SN124EK72.5 1.494 0.0433301
SN124EK77.5 1.4955 0.0426309
SN124EK82.5 1.49614 0.0471524
SN124EK87.5 1.49481 0.0637627
DREK12.5 1.15512 0.00720442
DREK17.5 1.17765 0.00665457
DREK22.5 1.20446 0.00855764
DREK27.5 1.2339 0.00789707
DREK32.5 1.26597 0.0104335
DREK37.5 1.30091 0.0114743
DREK42.5 1.33872 0.0172843
DREK47.5 1.37591 0.0170507
DREK52.5 1.41246 0.0288212
DREK60.0 1.46348 0.034046
DREK70.0 1.52917 0.0451238
DREK80.0 1.59154 0.0634991
DREK87.5 1.63104 0.0825651
