SN112EK42.5     1.01324  0.00421025
SN112EK47.5     0.95173  0.00436175
SN112EK52.5    0.894806  0.00451525
SN112EK57.5    0.839069    0.004657
SN112EK62.5     0.78452    0.004787
SN112EK67.5    0.734445  0.00492675
SN112EK72.5    0.688845  0.00507625
SN112EK77.5    0.642553  0.00520525
SN112EK82.5    0.595571  0.00531375
SN112EK87.5    0.557046  0.00547975
SN124EK42.5     1.33178  0.00514525
SN124EK47.5     1.26595     0.00537
SN124EK52.5      1.2018    0.005588
SN124EK57.5     1.13573   0.0057815
SN124EK62.5     1.06775   0.0059505
SN124EK67.5     1.00261  0.00611125
SN124EK72.5    0.940294  0.00626375
SN124EK77.5    0.880101    0.006412
SN124EK82.5    0.822028    0.006556
SN124EK87.5    0.762652  0.00666575
DREK12.5     1.17871  0.00369616
DREK17.5     1.20102   0.0040945
DREK22.5     1.22488  0.00464571
DREK27.5     1.24968  0.00527045
DREK32.5     1.27541   0.0059687
DREK37.5     1.29727  0.00671198
DREK42.5     1.31526  0.00750028
DREK47.5     1.33074  0.00835057
DREK52.5      1.3437  0.00926284
DREK60.0     1.35767   0.0107762
DREK70.0     1.36507   0.0130238
DREK80.0     1.37557   0.0158164
DREK87.5      1.3676   0.0180476
