SN112EK42.5     1.01549  0.00482675
SN112EK47.5    0.971453  0.00515625
SN112EK52.5    0.928332  0.00549475
SN112EK57.5     0.89069   0.0058875
SN112EK62.5    0.858529   0.0063345
SN112EK67.5    0.829934  0.00683025
SN112EK72.5    0.804905  0.00737475
SN112EK77.5    0.783749  0.00800225
SN112EK82.5    0.766466  0.00871275
SN112EK87.5    0.747183  0.00945575
SN124EK42.5     1.34678   0.0060315
SN124EK47.5     1.31349   0.0065535
SN124EK52.5     1.27603   0.0070925
SN124EK57.5     1.24631   0.0077155
SN124EK62.5     1.22433   0.0084225
SN124EK67.5     1.19829   0.0091345
SN124EK72.5     1.16821   0.0098515
SN124EK77.5     1.13954     0.01066
SN124EK82.5     1.11228     0.01156
SN124EK87.5      1.0861   0.0125607
DREK12.5     1.18766  0.00447069
DREK17.5     1.20223  0.00469899
DREK22.5     1.22054  0.00521252
DREK27.5     1.24326  0.00587448
DREK32.5      1.2704  0.00668488
DREK37.5     1.29838  0.00762842
DREK42.5     1.32719  0.00870511
DREK47.5     1.35284  0.00990044
DREK52.5     1.37533   0.0112144
DREK60.0     1.39999   0.0127296
DREK70.0     1.42683    0.014446
DREK80.0     1.44401   0.0162431
DREK87.5     1.45154   0.0181208
