SN112EK42.5     1.01925    0.004775
SN112EK47.5     0.97997    0.005142
SN112EK52.5    0.941381    0.005528
SN112EK57.5    0.912037  0.00599325
SN112EK62.5    0.891938  0.00653775
SN112EK67.5    0.865968  0.00708075
SN112EK72.5    0.834128  0.00762225
SN112EK77.5    0.811574    0.008283
SN112EK82.5    0.798306    0.009063
SN112EK87.5    0.776623  0.00981125
SN124EK42.5     1.34335  0.00593225
SN124EK47.5     1.31813  0.00651475
SN124EK52.5     1.29826  0.00716825
SN124EK57.5     1.27909   0.0078805
SN124EK62.5     1.26063   0.0086515
SN124EK67.5     1.24458   0.0095135
SN124EK72.5     1.23093   0.0104665
SN124EK77.5      1.2147   0.0114588
SN124EK82.5     1.19588   0.0124902
SN124EK87.5     1.17929   0.0136885
DREK12.5     1.19135  0.00430217
DREK17.5     1.20762  0.00454839
DREK22.5      1.2272  0.00507208
DREK27.5     1.24956  0.00574399
DREK32.5     1.27468  0.00656412
DREK37.5     1.29769  0.00748998
DREK42.5      1.3186  0.00852159
DREK47.5     1.34608  0.00974889
DREK52.5     1.38015   0.0111719
DREK60.0     1.40263   0.0126632
DREK70.0     1.41354   0.0142228
DREK80.0     1.43827    0.016171
DREK87.5     1.47681    0.018508
