SN112EK42.5     1.02282  0.00496425
SN112EK47.5    0.983031   0.0053325
SN112EK52.5    0.943307   0.0057195
SN112EK57.5    0.908126    0.006159
SN112EK62.5     0.87749    0.006651
SN112EK67.5    0.848944  0.00719825
SN112EK72.5     0.82249  0.00780075
SN112EK77.5     0.80336    0.008529
SN112EK82.5    0.791554    0.009383
SN112EK87.5    0.770339    0.010237
SN124EK42.5     1.34794    0.006173
SN124EK47.5     1.32061    0.006744
SN124EK52.5     1.29098     0.00736
SN124EK57.5     1.26721     0.00806
SN124EK62.5     1.24928    0.008844
SN124EK67.5     1.23118   0.0097125
SN124EK72.5      1.2129   0.0106655
SN124EK77.5     1.19026   0.0116538
SN124EK82.5     1.16326   0.0126772
SN124EK87.5     1.13468   0.0138025
DREK12.5      1.1848   0.0046372
DREK17.5     1.19994  0.00485368
DREK22.5     1.22007  0.00536192
DREK27.5     1.24254  0.00601964
DREK32.5     1.26735  0.00682683
DREK37.5     1.29271  0.00776456
DREK42.5     1.31862  0.00883281
DREK47.5     1.34417   0.0100589
DREK52.5     1.36937   0.0114429
DREK60.0     1.39613   0.0130318
DREK70.0     1.42445   0.0148256
DREK80.0     1.45082   0.0168622
DREK87.5     1.47525   0.0191416
