proton12.5	3.608535	0.007506
proton17.5	3.470680	0.007349
proton22.5	2.973789	0.006800
proton27.5	2.503922	0.006235
proton32.5	2.061078	0.005652
proton37.5	1.686977	0.005116
proton42.5	1.381617	0.004627
proton47.5	1.125247	0.004178
proton52.5	0.917863	0.003771
proton57.5	0.748598	0.003409
proton62.5	0.617449	0.003095
proton67.5	0.507199	0.002806
proton72.5	0.417848	0.002546
proton77.5	0.342617	0.002306
proton82.5	0.281508	0.002089
proton87.5	0.229523	0.001887
neutron12.5	4.828215	0.008686
neutron17.5	4.449598	0.008310
neutron22.5	3.643043	0.007513
neutron27.5	2.934610	0.006740
neutron32.5	2.324297	0.005991
neutron37.5	1.827957	0.005319
neutron42.5	1.445590	0.004725
neutron47.5	1.135590	0.004193
neutron52.5	0.897957	0.003724
neutron57.5	0.706246	0.003307
neutron62.5	0.560458	0.002942
neutron67.5	0.443133	0.002620
neutron72.5	0.354274	0.002340
neutron77.5	0.281438	0.002088
neutron82.5	0.224625	0.001863
neutron87.5	0.178024	0.001661
