SN112EK42.5 1.12012 0.0124571
SN112EK47.5 1.09641 0.011522
SN112EK52.5 1.07448 0.0153376
SN112EK57.5 1.05505 0.0153423
SN112EK62.5 1.03814 0.0238362
SN112EK67.5 1.02307 0.0241422
SN112EK72.5 1.00986 0.0284854
SN112EK77.5 0.995519 0.028598
SN112EK82.5 0.980045 0.0314829
SN112EK87.5 0.967654 0.0421073
SN124EK42.5 1.49312 0.0184721
SN124EK47.5 1.50331 0.0160475
SN124EK52.5 1.51573 0.0248841
SN124EK57.5 1.52746 0.0250236
SN124EK62.5 1.53853 0.0363199
SN124EK67.5 1.54764 0.0362904
SN124EK72.5 1.55479 0.0458908
SN124EK77.5 1.56514 0.0451502
SN124EK82.5 1.5787 0.0499389
SN124EK87.5 1.58777 0.0675308
DREK12.5 1.15173 0.00763018
DREK17.5 1.17331 0.00704783
DREK22.5 1.19959 0.00906336
DREK27.5 1.22922 0.00836376
DREK32.5 1.26223 0.01105
DREK37.5 1.29749 0.0121524
DREK42.5 1.33502 0.0183058
DREK47.5 1.37429 0.0180583
DREK52.5 1.41531 0.0305245
DREK60.0 1.47193 0.036058
DREK70.0 1.53628 0.0477905
DREK80.0 1.60701 0.0672517
DREK87.5 1.66134 0.0874444
