proton12.5	3.660035	0.007560
proton17.5	3.515649	0.007397
proton22.5	3.020695	0.006854
proton27.5	2.538844	0.006276
proton32.5	2.070094	0.005663
proton37.5	1.672836	0.005092
proton42.5	1.347070	0.004566
proton47.5	1.075445	0.004082
proton52.5	0.857961	0.003641
proton57.5	0.678637	0.003241
proton62.5	0.537473	0.002881
proton67.5	0.422848	0.002559
proton72.5	0.334762	0.002273
proton77.5	0.262450	0.002015
proton82.5	0.205910	0.001782
proton87.5	0.160336	0.001575
neutron12.5	4.758508	0.008622
neutron17.5	4.451722	0.008318
neutron22.5	3.725199	0.007605
neutron27.5	3.052511	0.006876
neutron32.5	2.433660	0.006133
neutron37.5	1.919480	0.005450
neutron42.5	1.509973	0.004827
neutron47.5	1.176368	0.004265
neutron52.5	0.918664	0.003764
neutron57.5	0.712196	0.003319
neutron62.5	0.556961	0.002931
neutron67.5	0.432504	0.002587
neutron72.5	0.338824	0.002286
neutron77.5	0.262180	0.002013
neutron82.5	0.202571	0.001766
neutron87.5	0.155235	0.001549
