proton12.5	4.414500	0.008305
proton17.5	4.006899	0.007890
proton22.5	3.328664	0.007187
proton27.5	2.751414	0.006537
proton32.5	2.275149	0.005940
proton37.5	1.883711	0.005411
proton42.5	1.577102	0.004948
proton47.5	1.313832	0.004518
proton52.5	1.093903	0.004120
proton57.5	0.910992	0.003763
proton62.5	0.765101	0.003447
proton67.5	0.641082	0.003157
proton72.5	0.538933	0.002893
proton77.5	0.449238	0.002641
proton82.5	0.371996	0.002402
proton87.5	0.306836	0.002182
neutron12.5	5.887289	0.009580
neutron17.5	4.988664	0.008780
neutron22.5	3.863961	0.007715
neutron27.5	2.977050	0.006785
neutron32.5	2.327934	0.005992
neutron37.5	1.818254	0.005307
neutron42.5	1.448012	0.004730
neutron47.5	1.148363	0.004218
neutron52.5	0.919308	0.003770
neutron57.5	0.733367	0.003371
neutron62.5	0.590539	0.003023
neutron67.5	0.472797	0.002707
neutron72.5	0.380141	0.002425
neutron77.5	0.304977	0.002175
neutron82.5	0.247305	0.001957
neutron87.5	0.199402	0.001759
