proton12.5	4.730082	0.008595
proton17.5	4.214527	0.008084
proton22.5	3.418645	0.007275
proton27.5	2.761719	0.006545
proton32.5	2.243750	0.005894
proton37.5	1.819285	0.005313
proton42.5	1.488325	0.004802
proton47.5	1.214535	0.004341
proton52.5	0.997918	0.003933
proton57.5	0.817007	0.003561
proton62.5	0.671805	0.003227
proton67.5	0.550172	0.002922
proton72.5	0.452109	0.002648
proton77.5	0.369539	0.002395
proton82.5	0.302461	0.002165
proton87.5	0.246309	0.001955
neutron12.5	6.156891	0.009792
neutron17.5	5.122699	0.008889
neutron22.5	3.882973	0.007723
neutron27.5	2.926625	0.006723
neutron32.5	2.253656	0.005890
neutron37.5	1.733528	0.005180
neutron42.5	1.366238	0.004592
neutron47.5	1.071215	0.004073
neutron52.5	0.848457	0.003620
neutron57.5	0.670059	0.003222
neutron62.5	0.536019	0.002879
neutron67.5	0.426762	0.002572
neutron72.5	0.342285	0.002301
neutron77.5	0.272508	0.002054
neutron82.5	0.217430	0.001833
neutron87.5	0.173442	0.001640
