proton12.5	4.387379	0.008280
proton17.5	3.972797	0.007852
proton22.5	3.251484	0.007098
proton27.5	2.642609	0.006402
proton32.5	2.146172	0.005765
proton37.5	1.737472	0.005192
proton42.5	1.416511	0.004684
proton47.5	1.153347	0.004231
proton52.5	0.947980	0.003833
proton57.5	0.778074	0.003476
proton62.5	0.643629	0.003159
proton67.5	0.527730	0.002861
proton72.5	0.430379	0.002582
proton77.5	0.351297	0.002335
proton82.5	0.290484	0.002123
proton87.5	0.238519	0.001924
neutron12.5	5.744871	0.009472
neutron17.5	5.053230	0.008845
neutron22.5	4.003692	0.007864
neutron27.5	3.134840	0.006963
neutron32.5	2.446676	0.006142
neutron37.5	1.896883	0.005417
neutron42.5	1.485461	0.004787
neutron47.5	1.157555	0.004233
neutron52.5	0.913164	0.003755
neutron57.5	0.716008	0.003329
neutron62.5	0.566086	0.002956
neutron67.5	0.444516	0.002623
neutron72.5	0.351297	0.002329
neutron77.5	0.276618	0.002070
neutron82.5	0.220476	0.001846
neutron87.5	0.174258	0.001643
