proton12.5	3.989735	0.007895
proton17.5	3.715383	0.007599
proton22.5	3.124367	0.006965
proton27.5	2.585300	0.006332
proton32.5	2.098184	0.005699
proton37.5	1.685363	0.005109
proton42.5	1.346840	0.004563
proton47.5	1.069851	0.004071
proton52.5	0.854399	0.003634
proton57.5	0.677289	0.003239
proton62.5	0.538524	0.002884
proton67.5	0.425063	0.002565
proton72.5	0.336906	0.002281
proton77.5	0.265109	0.002026
proton82.5	0.209672	0.001799
proton87.5	0.163707	0.001591
neutron12.5	5.130832	0.008954
neutron17.5	4.670836	0.008514
neutron22.5	3.835320	0.007710
neutron27.5	3.097594	0.006925
neutron32.5	2.457657	0.006161
neutron37.5	1.929824	0.005464
neutron42.5	1.514097	0.004833
neutron47.5	1.179160	0.004271
neutron52.5	0.925011	0.003778
neutron57.5	0.719695	0.003337
neutron62.5	0.563211	0.002947
neutron67.5	0.438180	0.002604
neutron72.5	0.344601	0.002306
neutron77.5	0.267320	0.002032
neutron82.5	0.206336	0.001783
neutron87.5	0.157949	0.001563
